E1_1 Int (Treated)	E1_2 Int (Treated)	E1_3 Int (Treated)	E2_1 Int (Treated)	E2_2 Int (Treated)	E2_3 Int (Treated)	E3_1 Int (Treated)	E3_2 Int (Treated)	E3_3 Int (Treated)	F4_1 Int (Treated)	F4_2 Int (Treated)	F4_3 Int (Treated)	F5_1 Int (Treated)	F5_2 Int (Treated)	F5_3 Int (Treated)	F7_1 Int (Treated)	F7_2 Int (Treated)	F7_3 Int (Treated)	C3_1 Int (Treated)	C3_2 Int (Treated)	C3_3 Int (Treated)	E4_1 Int (Treated)	E4_2 Int (Treated)	E4_3 Int (Treated)	E5_1 Int (Treated)	E5_2 Int (Treated)	E5_3 Int (Treated)	E6_1 Int (Treated)	E6_2 Int (Treated)	E6_3 Int (Treated)	F1_1 Int (Treated)	F1_2 Int (Treated)	F1_3 Int (Treated)	F2_1 Int (Treated)	F2_2 Int (Treated)	F2_3 Int (Treated)	F3_1 Int (Treated)	F3_2 Int (Treated)	F3_3 Int (Treated)	F6_1 Int (Treated)	F6_2 Int (Treated)	F6_3 Int (Treated)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.18234	0	13.93052	14.17712	0	14.22415	14.19449	14.13974	14.21069	0	0	0	14.08081	0	0	0	14.04042	14.0679	0	14.29397	0	14.17163	0	0	14.20484	0	0	0	0	0	0	0	0	0	0	0	14.10717	0	0	0	13.95598	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.33382	0	0	0	0	0	0
14.24037	0	0	0	0	0	0	0	0	0	15.20655	0	0	0	0	15.16271	0	0	14.55817	0	15.7446	14.23108	14.29078	0	0	0	0	0	0	0	14.34975	0	0	0	14.65479	0	0	15.00748	0	14.15118	14.12358	15.01912
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.02824	14.05841	14.08374	14.12148	0	14.14306	0	0	0	0	14.73839	0	14.78256	0	0	0	0	14.47211	0	0	0	14.1819	0	0	14.1478	14.0717	14.24602	14.03718	14.96278	14.09551	0	0	0	0	0	0	14.09217	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.23587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.4109	0	14.43841	14.56422	14.43921	14.42345	14.63869	14.61292	0	14.4135	14.37431	0	0	14.45317	14.42648	14.5903	14.34199	0	0	14.44569	0	0	14.35634	14.3876	0	14.37129	14.63883	14.69714	14.41983	14.35995	14.5973	0	14.3871	14.49188	0	14.52141	0	14.43387	14.50172	0	14.44487	14.2758
13.787	14.15076	13.97462	14.09445	13.7936	14.09865	0	0	0	13.61561	13.66999	13.28084	14.40471	14.72903	13.25983	0	0	0	0	0	0	13.96358	13.9521	14.14454	13.96173	14.12067	14.13799	14.02617	13.70672	13.94346	0	0	0	0	0	0	13.9519	13.77402	0	13.48835	13.57269	14.39071
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00301	0	0	0	0
0	0	0	0	0	0	0	0	0	14.22048	14.21367	0	0	0	0	14.23469	14.14926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.23747	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.9748	14.17747	14.0858	14.25432	14.88719	14.28107	0	0	0	13.5874	13.53259	0	14.93477	14.9489	14.901	14.86776	0	13.3519	0	0	0	14.07076	14.03526	14.18579	14.08852	14.21952	14.08768	14.11365	15.07659	14.15742	0	0	0	0	14.21225	0	14.07769	0	0	14.88645	0	14.7572
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.73192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14.87391	0	14.81037	0	14.12226	0	0	0	15.01799	14.82228	14.73085	14.54048	15.42225	15.52122	14.75461	0	0	16.21489	0	0	15.58906	0	14.42617	14.22889	13.43468	0	14.62641	14.87759	0	14.51651	15.84336	0	15.99585	15.59372	16.37953	0	15.13822	15.10872	15.51971	14.6209	14.67148
16.93605	0	16.84401	16.71136	0	16.64131	17.00394	0	17.10985	0	16.45708	16.361	17.19435	17.30516	17.1887	16.23833	0	16.54136	0	0	0	15.63952	0	15.05668	0	0	0	16.35884	0	0	0	0	16.87929	16.23579	0	17.56139	16.76024	16.66688	16.62381	16.39929	16.49061	16.50655
0	0	0	0	0	15.25535	0	0	0	0	0	15.13045	0	0	0	15.75624	15.67006	15.54214	15.42828	0	0	0	0	0	0	0	15.33627	15.30165	0	15.48108	15.4083	15.52419	0	0	15.37854	0	0	0	15.36498	15.73921	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.14074	15.14074	0	0	0	0	15.229	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.25793	0	0	0	0	0
0	0	14.95385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9122	15.01578	14.58979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02224	0	0	14.55128	0	0
0	16.02299	15.95806	16.07355	0	16.01896	16.05669	15.94197	0	16.00633	15.89302	15.84563	0	15.95704	15.84334	0	15.96498	15.90548	16.07685	0	16.02156	16.0186	0	16.07115	0	0	0	0	0	16.07616	0	16.16741	0	16.19006	16.10071	15.98746	16.10659	16.20014	0	15.99615	15.99932	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.62084	0	0	0	0	0	0
16.35355	15.14264	15.26325	15.23131	16.26204	15.25704	14.6421	14.41769	0	0	16.35021	0	16.4621	16.45123	0	0	0	16.11559	15.4256	15.4354	14.68367	15.30369	0	0	15.35995	0	0	0	16.46144	15.3661	0	0	0	0	0	0	15.33008	0	15.28005	0	0	0
0	0	0	0	0	0	0	0	0	15.7857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	15.48424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.97594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.96292	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.08031	0	0	0	0	14.74781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	16.2935	16.26294	16.23623	16.34826	16.31013	16.31543	0	16.10687	16.07234	0	16.27958	16.33231	16.29164	16.27402	16.07665	0	16.36291	0	0	16.19618	16.36558	16.34284	16.30758	16.34854	16.33943	16.35072	16.39071	16.30642	16.33719	0	16.33467	0	16.15524	0	0	16.3951	16.102	16.33626	16.24801	0	16.24816
0	0	14.16708	14.05267	13.6824	0	0	0	0	0	13.36233	13.43234	13.39337	13.72518	13.54432	13.40262	0	0	0	0	0	14.06261	14.0707	0	14.13506	14.24866	14.29834	0	13.47246	0	0	14.32608	0	0	0	0	0	0	0	15.08568	13.593	14.42712
0	0	0	14.94539	14.70348	0	0	0	0	0	0	0	14.65679	0	0	0	14.82022	14.79743	0	14.74484	0	0	0	15.1999	15.13557	0	0	14.59224	0	0	15.22726	15.1529	0	0	0	0	0	0	15.07601	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.34283	0	0	0	0	0	0	0	0	0	0	0	15.29844	15.34171	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.36637	13.40428	13.21145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.55001	13.47649	13.37074	13.53419	14.88598	13.56644	0	0	0	14.4426	14.41642	12.73545	14.77915	14.8008	14.43576	14.64641	14.48991	14.36177	0	0	0	13.39979	13.37087	13.55153	13.25823	13.50851	13.21111	13.30991	14.76742	13.4277	0	0	0	0	0	0	13.46692	13.49948	13.36555	14.67565	14.72426	14.49791
13.86546	0	0	0	0	0	0	0	0	0	0	13.98774	0	0	0	0	0	0	13.95136	0	0	0	0	0	0	0	0	0	0	0	13.79414	0	0	13.89983	0	0	0	0	13.97225	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.16855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15.59764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.41433	0	0	15.67884	15.79375	15.73195	0	15.65905	0	0	0	0	15.92457	0	15.5713	0	0	15.82155	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.95722	0	0	0	16.18895	0	0	0	14.74726	0	0	16.20916	0	0	0	0	0	0	0	16.13225	0	0	0	0
16.09758	15.90826	15.89922	15.6765	15.52275	0	0	0	15.51798	0	15.41544	0	15.37852	15.41419	0	0	0	15.69294	0	0	0	15.7029	15.75611	15.66674	15.5721	15.70995	0	15.37356	0	14.65456	15.69715	15.74203	0	0	0	0	0	14.79794	15.8348	14.73365	15.39477	15.37249
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.28593	0	0	0	0	0	0	0	0	0
15.21926	14.69113	15.29876	0	0	15.13528	0	0	15.18357	15.65732	0	14.83871	0	0	0	0	0	0	0	0	0	15.07624	0	0	0	0	0	0	15.52831	0	0	0	0	14.02085	15.09565	0	15.32323	14.79948	0	15.06097	0	0
0	0	14.67205	0	0	0	0	0	0	15.34533	0	0	0	0	0	15.4251	0	0	0	0	0	0	14.84467	0	0	14.92187	0	14.81182	0	0	0	0	0	0	0	0	14.79809	14.68424	14.74941	15.39119	0	0
0	0	0	0	0	0	0	0	0	15.08556	0	0	0	0	15.14151	0	0	0	15.54837	0	0	0	0	0	15.24801	15.25955	15.22665	0	0	0	15.13233	0	14.93785	15.09645	0	0	0	0	0	15.12874	0	0
0	0	0	0	0	0	0	0	0	15.47505	15.52674	15.55174	0	0	0	0	0	0	16.93942	16.98556	16.90936	0	0	0	0	0	0	0	0	0	0	0	0	16.06695	15.71653	15.76949	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.04103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	13.85616	0	0	0	0	0	0	13.13606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.59765	0	0	0	0	0	16.17172	0	16.19928	0	0	0	0	0	0
0	0	0	0	15.10867	0	0	15.66342	0	0	0	0	0	0	0	0	0	0	0	0	15.66563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1739	0	0	0	0	0	0
0	0	0	0	14.92347	0	0	15.46842	0	14.67533	0	17.16969	0	0	0	0	0	0	16.7867	0	0	15.56591	0	0	0	0	14.53866	14.69034	14.93392	0	0	0	14.56058	0	0	0	16.09828	0	14.49931	0	0	0
0	14.78653	0	14.97002	0	14.94451	14.85154	0	0	15.08327	14.9312	0	14.73992	0	15.2277	14.79468	0	0	15.38032	0	15.08049	14.82471	0	15.3011	14.99049	0	0	14.93056	14.91523	0	0	0	0	0	14.96175	0	14.97064	0	0	0	14.69643	14.76072
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	13.40902	0	0	0	0	0	0	0	0	0	0	0	0	0	14.94853	0	0	0	0	0	0	0	0	0	0	0	0	0	14.88617	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	15.50507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	13.15762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13.36793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	15.3906	0	0	0	0	15.40375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.49669	13.80684	13.61739	13.70366	14.43687	13.60098	13.38056	13.45322	0	0	0	0	0	0	0	0	0	0	14	14.31085	13.59168	0	0	0	0	0	0	13.74452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3023	0
16.27103	16.27341	16.27499	16.23866	16.2505	16.26598	0	16.24489	15.77801	15.99671	16.06161	16.17365	16.23648	16.18908	16.14178	16.20515	16.21109	16.26483	16.20514	0	16.19647	0	16.24201	16.26283	16.22635	16.26285	16.21815	16.28359	16.25848	0	16.24568	16.31146	16.26804	16.24642	16.27324	16.22956	0	16.25143	16.23817	16.23648	16.17848	16.1689
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.75492	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14.71402	15.55909	0	14.87765	14.8006	0	14.23318	0	0	15.52081	15.55195	0	15.48272	0	0	0	14.60738	0	0	0	0	0	0	0	0	0	0	14.59092	0	0	14.56539	0	14.64372	0	14.66256	14.79877	0	0	0
0	0	15.8725	0	0	0	0	0	0	0	0	0	0	16.1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.08349	0	0	0	0	0	0	0	0	0	0
0	14.7672	0	0	0	0	0	0	0	14.37361	14.23089	14.2725	13.89058	14.15892	14.09721	0	0	14.52592	15.39482	15.64761	15.22628	14.71601	14.69359	0	14.81071	14.77439	14.8037	14.07535	14.09114	14.42665	0	0	0	0	0	0	0	14.55914	14.67745	14.41996	0	0
0	0	0	14.31732	14.02906	14.4502	14.96941	0	0	13.89371	0	0	0	0	0	0	13.68108	0	0	0	0	0	14.1909	0	0	0	0	0	13.78771	0	0	0	0	15.2537	0	0	14.2646	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	14.62741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.01246	0	0	0	0	0	0	0	0	0	15.2002	0	0	0	0	0
0	14.23522	14.20119	0	0	0	0	0	0	0	13.616	14.04448	13.55886	13.59837	13.4638	0	0	0	0	0	0	13.86265	14.08486	13.91022	0	0	14.03931	13.36014	13.61582	13.83416	0	0	0	0	0	0	14.20067	14.2177	14.11521	0	0	13.35016
14.91083	0	0	0	14.99914	0	15.02522	15.44803	0	0	0	0	0	0	0	0	0	0	16.44735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.88893	0	0	0	0	0	0	0
13.7628	14.05183	0	0	13.80468	14.17538	0	0	14.7512	0	13.93063	13.47996	13.78276	0	0	13.72824	13.73452	13.93872	0	15.38	15.2864	13.97873	13.97563	14.03184	0	14.29697	14.24021	14.18947	13.85002	13.67103	0	0	0	14.89729	14.94397	0	0	14.04444	13.84473	14.4931	0	13.65394
0	0	0	0	0	0	0	0	0	0	0	0	0	13.98027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14.27537	0	13.96052	0	14.32139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.05156	13.07324	0	14.23951	0	0	13.85229	13.68041	14.14942	12.32748	12.75481	0	0	0	0	0	0	0	0	0	0	0
0	19.02656	18.80134	0	0	19.09656	19.06272	0	0	0	0	19.03746	0	0	18.97258	0	0	0	18.90506	0	19.07249	0	0	18.92382	19.11257	0	18.98079	19.05701	0	0	18.91477	19.03435	0	0	18.8704	0	0	0	18.99463	0	0	18.95795
0	0	0	0	14.46443	0	0	0	0	0	0	0	0	0	0	0	14.48583	0	0	0	0	14.93464	0	0	14.85564	0	14.91868	14.89056	0	0	0	0	0	0	0	0	14.88692	0	14.83996	14.41408	0	14.49473
0	0	0	0	0	0	15.7285	15.86504	16.08755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.59599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.91652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	14.8451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.45475	0	0	0	0	0	0	0	0	14.72143	0	0	14.20845	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.17137	0	0	0	0	0	0	0	0	0
16.45775	0	0	15.39587	0	15.40235	0	0	16.48486	0	0	0	0	0	16.25382	0	0	0	0	15.76841	0	0	15.38871	0	0	0	0	15.24487	0	15.30234	0	0	0	0	15.38924	15.4835	0	15.33251	15.10867	0	16.31192	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.44336	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.59194	13.52721	13.92266	0	0	0	0	14.35393	0	0	0	0	0	14.14054	0	14.61895	14.61895	0	15.26521	0	0	15.4437	14.48899	0	0	0	13.73928
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7669	0	14.48838	0	0	0	0	13.07528	0	0	0	0	0	11.40508	0	15.166	15.166	0	0	14.7323	15.32527	0	0	0	0	0	13.52044
0	0	13.34443	13.24706	0	13.16766	0	0	0	13.6813	13.66316	13.58437	12.66102	0	0	0	13.69827	13.52058	0	0	0	0	0	0	12.87022	0	0	0	0	12.90292	13.22814	13.29397	13.19426	0	13.76717	13.52464	0	0	0	0	13.84279	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.72596	15.70794	15.72418	15.74506	15.77028	15.81459	15.73552	0	15.64064	15.59736	15.61245	15.60051	15.56679	15.29011	15.54308	15.54063	15.94288	15.50907	15.09851	15.64154	15.60981	15.69258	15.70931	15.65756	15.31833	15.73748	15.72224	15.6625	15.57763	0	15.61629	0	15.55775	0	15.70269	15.61147	0	15.72892	15.70181	15.59788	0	15.59772
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	15.12711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.72879	17.77957	17.67913	17.64581	0	0	0	0	0	0	15.89934	17.30823	0	0	0	18.33139	0	17.93292	17.72422	0	0	0	0	17.74248	0	0	0	0	18.40026	0	0	0	0	17.75971	0	0	0	0	0	18.40342	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.27497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15.3745	0	0	0	15.23899	15.37339	0	15.26226	15.36659	0	0	0	0	0	0	0	0	0	15.05039	0	15.38085	0	15.31618	15.37721	0	0	15.34539	0	0	0	0	0	0	0	0	0	0	0	15.30942	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.77328	0	0	0
0	0	15.30821	0	0	0	0	0	0	0	0	0	15.83796	0	0	0	15.78505	0	0	0	15.20627	0	0	0	15.47508	15.45304	0	0	0	15.49831	0	15.44947	0	15.24585	0	15.39641	0	0	0	0	0	0
13.46466	0	0	15.22081	0	15.09954	15.64037	0	0	0	0	0	0	0	0	13.34862	14.90738	0	0	0	0	0	0	0	0	0	0	13.19434	0	13.43714	16.25935	16.25935	0	16.31136	15.53348	16.0125	16.02222	14.12665	0	0	0	13.80842
15.4263	14.86362	15.27928	15.46914	15.21872	14.95054	15.32266	15.17975	15.92175	15.17584	14.90719	14.65512	14.86698	14.68154	14.54431	14.49392	14.56113	14.60667	16.26201	15.47696	15.42681	14.92209	15.08845	14.90462	15.22887	15.20712	14.86091	15.05971	14.62605	14.88946	14.83846	15.78564	14.02078	15.65244	15.12093	14.90406	15.67247	15.28853	14.44578	14.44452	14.33355	14.63523
0	14.65796	0	14.05276	14.73842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.85384	0	0	0	0	0	0	14.26375	0	0	14.16428	13.66047	0	0	0	0	0	0	0	0	0	0	0
16.83258	15.87134	0	15.8623	16.57241	15.84177	15.80785	15.8425	16.82476	0	0	0	0	0	0	0	0	0	16.06688	15.99203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.08626	15.88018	15.05184	15.12047	0	0	0	0	13.32328	0	0	0	0	0	0	0	15.23521	0	0	0	0	0	0	0	0
0	0	0	13.97298	0	0	0	0	0	0	0	13.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.38071	0	13.58545
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.39309	0	0	0	0	15.78716	0	0	0	0	0	0	0	0	0	0
0	0	0	0	15.45966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.33024	0	0	0	0
15.2428	14.26328	14.41977	0	15.29907	14.39286	0	0	0	13.94407	14.09029	13.58316	15.24556	0	0	0	14.77087	14.4461	14.44503	0	0	14.50108	14.47788	14.56773	14.24662	14.43678	14.4561	14.42899	15.15808	14.35781	0	0	14.35495	0	0	0	14.42382	0	0	14.99623	14.97502	14.93853
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.63981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15.83635	15.65968	0	0	15.30128	15.46075	0	15.64861	15.12504	14.65373	0	0	14.85019	0	0	0	0	0	0	0	0	13.81152	0	0	0	15.24147	0	15.74287	15.75897	15.96518	0	0	0	16.0708	0	15.77137	14.96258	0	15.14942	14.78498
0	0	15.06738	15.37346	14.63542	0	14.82807	15.24775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.83452	0	0	0	0	0	0	0
0	0	0	15.87081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	14.22368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.96737	0	0	0	0	0	0	0	0	0	0	14.13537	0	0	0	0	0	0	0	0	13.97841
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.99315	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.15122	0	0	0	0	0	0	0	0	0	0
14.16902	14.53709	13.73838	0	0	13.97529	0	15.54414	0	0	0	13.03004	14.96062	0	0	13.86287	0	13.93831	0	15.75148	0	13.69606	14.59322	13.64696	14.5888	0	14.60246	14.53612	13.88374	0	0	15.5956	0	14.97006	14.4342	0	0	0	0	14.88083	0	14.00717
14.53085	0	0	0	14.61792	15.11058	0	0	14.49537	14.45717	0	0	0	15.06971	14.48247	0	0	0	14.3451	14.44937	14.32877	14.60984	14.55467	0	0	0	0	0	0	0	0	14.63481	0	0	0	14.46845	0	14.60852	14.58557	0	14.46912	14.55579
0	0	0	0	0	0	0	0	0	0	0	0	13.95193	0	0	0	0	0	0	0	0	0	0	0	13.94113	0	0	14.05375	0	0	0	0	0	13.91286	13.96112	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	15.32335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.51824	0	0	0	0
16.37607	16.31317	16.3146	16.19969	15.9056	16.1652	15.99518	0	15.94826	16.0236	15.76346	0	15.69736	15.78207	0	0	15.96202	15.9826	0	16.32134	15.8842	16.33349	16.293	16.37641	16.39135	16.26871	16.26423	15.84145	15.84872	16.23668	16.21521	0	16.06719	16.28419	16.08583	0	16.33325	0	16.23318	0	15.79153	0
0	0	17.32275	0	0	17.49894	0	0	0	0	0	17.27118	0	0	0	0	0	0	13.04452	0	17.43844	17.39231	0	0	0	0	0	0	0	0	0	0	0	0	17.2319	0	0	0	0	0	0	17.84598
