A1_1 Int (Treated)	A1_2 Int (Treated)	A1_3 Int (Treated)	A2_1 Int (Treated)	A2_2 Int (Treated)	A2_3 Int (Treated)	A6_1 Int (Treated)	A6_2 Int (Treated)	A6_3 Int (Treated)	B1_1 Int (Treated)	B1_2 Int (Treated)	B1_3 Int (Treated)	B10_1 Int (Treated)	B10_2 Int (Treated)	B10_3 Int (Treated)	B2_1 Int (Treated)	B2_2 Int (Treated)	B2_3 Int (Treated)	B3_1 Int (Treated)	B3_2 Int (Treated)	B3_3 Int (Treated)	B5_1 Int (Treated)	B5_2 Int (Treated)	B5_3 Int (Treated)	B6_1 Int (Treated)	B6_2 Int (Treated)	B6_3 Int (Treated)	B8_1 Int (Treated)	B8_2 Int (Treated)	B8_3 Int (Treated)	A3_1 Int (Treated)	A3_2 Int (Treated)	A3_3 Int (Treated)	A4_1 Int (Treated)	A4_2 Int (Treated)	A4_3 Int (Treated)	A5_1 Int (Treated)	A5_2 Int (Treated)	A5_3 Int (Treated)	B4_1 Int (Treated)	B4_2 Int (Treated)	B4_3 Int (Treated)	B7_1 Int (Treated)	B7_2 Int (Treated)	B7_3 Int (Treated)	B9_1 Int (Treated)	B9_2 Int (Treated)	B9_3 Int (Treated)
16.85357	16.86891	16.81011	16.86658	16.86057	0	0	0	16.52869	0	0	0	16.56604	0	15.65901	15.78795	15.74888	0	0	0	0	0	0	0	0	0	0	0	16.48793	0	16.81448	16.75267	0	0	0	16.58573	0	0	0	0	0	0	0	16.48952	0	0	0	0
15.72373	15.79548	15.7898	15.76315	15.78802	15.63701	15.52966	15.65256	13.74586	15.71019	15.63817	15.64037	15.57908	15.57279	15.71374	0	0	15.44285	15.57326	15.6327	15.53345	0	0	0	15.5152	15.69166	15.67262	15.6858	15.69276	15.55327	15.70557	15.69214	15.70745	15.73298	15.73813	15.55305	15.74167	15.69936	15.81593	15.55687	15.57361	15.57148	0	0	0	15.67742	15.41938	0
12.93012	13.04854	13.17298	12.94698	12.99581	12.86526	13.15197	13.32775	13.28953	12.80612	12.89362	12.49315	12.60823	12.83669	12.94121	12.83646	12.97765	0	13.12233	13.01639	13.07744	13.38721	13.03141	13.12933	13.95926	0	0	12.79836	13.10563	13.10272	13.20423	13.44602	13.31489	13.26929	13.30596	13.31805	13.24493	13.2943	13.26196	12.80612	0	13.03711	13.2736	0	12.49077	0	0	0
0	14.45532	14.78959	0	0	14.81365	14.49601	14.73743	14.13684	14.4114	14.08544	14.6264	14.18591	14.52826	13.97027	14.63693	13.7615	14.26282	14.75875	14.72717	14.7325	14.20628	14.31549	14.0166	13.85414	14.39995	14.35794	14.61831	13.92442	14.62001	14.60132	14.48528	0	14.47536	14.4512	14.54359	14.55774	14.53194	14.18499	14.04152	14.40051	14.36402	14.13383	13.75941	14.24009	14.34386	14.61045	14.01157
12.46164	12.21895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.12552	13.93658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.40587	12.59176	0	0	0	0
15.57399	15.61967	15.58945	15.57172	15.59088	15.52373	15.76262	15.6562	16.00559	15.64428	15.74094	14.97663	15.25829	15.58876	15.59657	16.1988	15.97451	15.636	15.7165	15.75707	15.64058	15.92587	16.24307	15.90449	15.63774	15.61514	15.58019	15.62333	15.54605	15.60433	15.57901	15.60339	0	15.64706	15.60431	15.61368	15.6679	15.69901	15.7186	15.72265	15.68904	15.61915	15.70731	15.69329	16.18154	15.59926	15.13317	15.233
23.04997	23.03399	23.0182	22.90449	22.70479	22.43706	18.47767	18.40504	18.46093	18.16138	18.07976	18.04373	16.99549	16.93331	14.71427	17.90714	17.89815	17.89753	17.79137	17.69068	17.6218	17.20007	17.39182	16.95991	17.17145	17.1799	17.15933	17.43087	16.52082	0	21.71102	21.24233	20.80167	20.02587	19.72088	19.52522	18.99545	18.86608	18.65797	17.55099	17.45359	14.81981	17.0722	16.49197	0	0	0	0
15.17992	15.08212	14.83557	9.798923	15.01576	14.9062	14.83598	0	10.08339	14.64249	15.07204	15.00646	14.79654	0	14.78739	14.86335	0	0	14.90746	0	0	0	0	0	14.88929	0	14.79234	14.88756	15.0531	15.07981	15.08753	14.4765	14.57653	14.99635	14.8597	14.7642	14.91296	15.05436	14.92074	14.98231	14.90282	0	0	14.69549	14.51517	14.72311	0	0
15.63903	15.67107	15.69386	15.6253	15.59582	15.62784	15.74185	15.63334	16.13931	15.6865	15.78198	15.04588	15.26674	15.60588	15.6082	16.21312	16.09167	15.6475	15.71665	13.88348	15.66182	16.04298	16.39961	16.01824	15.67037	15.64319	15.61761	15.65125	15.62599	15.6708	15.58348	15.67815	15.57253	15.61501	15.63246	15.64948	15.66407	15.70747	15.6835	15.68483	15.67126	15.65496	15.67621	0	16.25234	15.52767	0	15.26429
15.3052	15.43052	15.42159	15.38288	15.37592	15.44812	15.47701	15.46028	15.97583	15.37015	15.36297	14.87343	15.20714	15.32899	15.37444	15.78155	15.8925	15.35675	15.4457	15.462	15.43854	15.53707	15.8818	15.4751	15.3661	15.37617	15.29625	15.37784	15.31264	15.26304	15.41264	15.43187	15.43589	15.43955	15.43439	15.39462	15.48013	15.4206	15.54397	15.41098	15.3732	15.40792	15.4577	15.8509	15.81416	15.32481	15.87472	15.9352
16.96918	17.01258	16.69872	17.00602	16.96057	16.86262	16.81415	16.81327	17.39788	16.97223	16.92635	16.90733	16.89531	16.94576	16.90683	16.83729	16.76212	16.84315	16.86397	16.36312	16.83025	16.51775	16.63202	16.58175	16.82635	16.73786	16.79911	16.94913	16.93017	16.93279	16.91555	16.83179	16.89572	16.76973	16.78096	16.96226	16.80233	16.89013	16.88111	16.89064	16.91138	16.83305	16.64057	16.72171	16.71857	16.77129	16.86642	16.81211
11.20484	11.69606	12.70235	13.0235	13.47311	13.46543	11.94704	12.68137	13.11483	12.41962	13.08612	13.66844	12.927	10.87438	10.82133	13.53975	13.81131	14.6994	13.86311	0	0	0	15.56962	0	0	0	0	0	0	0	12.77805	13.18281	13.37706	13.09601	13.3248	12.54799	11.62321	12.21248	12.15119	0	0	0	15.29755	15.50938	15.30054	0	0	0
10.91539	15.15121	15.0365	10.53654	0	14.99676	0	0	6.617972	14.0889	14.21473	14.93184	10.41949	0	14.85629	14.60699	0	0	14.86996	14.79413	0	0	0	0	14.0644	14.63717	14.73563	0	14.02588	14.94701	0	14.95786	10.77896	10.8566	10.51363	10.82458	14.26826	14.95039	14.12219	0	0	14.34256	0	0	14.40631	0	0	14.78527
0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.79544	12.51641	13.21392	0	0	14.58463	14.1415	0	0	0	0	0	0	0	14.44732	0	0	0	0	0	0	0	0	0	0	13.49321	0	0	0	0	0	0	0	0
15.8037	0	0	15.30435	15.24126	15.23247	14.66046	14.54854	14.52013	14.46427	14.55031	14.48986	14.09695	13.77996	13.7492	14.36856	14.50986	0	0	0	0	0	0	0	0	0	0	0	0	0	15.09076	15.02123	15.00962	14.78206	0	14.79471	14.71828	14.54675	14.61497	0	0	0	0	0	0	0	0	0
0	0	0	0	14.87688	0	14.65765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6032	0	14.70632	14.64199	0	0	0	14.52368	14.66345	0	14.63065	0	0	0	0	0	0	0	0	0
13.71069	0	13.78351	13.72698	13.80651	13.74889	13.64245	13.62784	13.24216	13.50614	0	13.36387	0	0	13.53383	13.61448	0	0	13.62256	0	0	0	0	0	0	0	0	13.54997	0	13.57219	13.87113	14.09304	14.06478	14.03838	14.02859	13.90795	0	0	0	0	0	0	0	0	13.5247	0	14.11081	0
18.2341	18.20182	18.18488	18.15556	18.35035	18.12842	17.34585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.00885	17.88167	18.04062	17.86748	17.81798	17.87336	17.47895	17.55343	17.56327	0	0	0	0	0	0	0	0	0
18.91284	18.90395	18.88749	18.8255	18.9593	18.93685	18.64606	18.9529	19.12823	18.96025	0	18.70051	0	18.93794	18.90114	19.01675	19.00196	18.84337	18.93599	18.61549	18.95544	18.7955	18.85516	18.68419	18.82807	18.92565	18.83725	18.96997	18.67063	18.64665	0	18.96291	18.98938	18.98219	18.9425	18.91313	18.97159	18.98326	0	0	18.94751	18.98676	18.77581	18.79611	19.04657	18.51204	18.68295	18.7459
13.5233	13.44963	13.57349	13.4436	13.51677	0	0	0	14.23236	0	0	12.78426	13.29797	13.26762	0	0	13.95104	0	13.65674	13.52619	13.66672	13.92386	14.43998	14.01417	13.57212	13.52259	13.56022	13.31823	0	0	0	13.44156	0	13.56996	13.48977	0	13.64357	0	13.66493	13.7103	13.55727	13.71161	0	0	0	13.63985	14.34171	0
6.600389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76213	0	0	6.336394	6.344808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.406266	0	0	0	0	0	13.64217	0	0
13.5345	8.328514	9.240346	0	0	13.69447	0	0	0	0	0	0	13.34089	0	13.41749	0	0	0	0	0	13.77448	0	0	0	0	0	0	13.88632	0	0	13.52703	13.66714	0	0	0	0	0	13.84089	0	0	13.2946	13.59563	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.36905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.40063	19.35402	19.36352	19.36514	19.38077	19.35165	19.3228	19.21578	18.91784	19.31924	19.25839	19.32732	19.30477	17.85057	16.54915	19.25868	19.19865	19.24169	19.293	19.27174	19.312	19.10866	19.07992	19.14081	19.24095	19.24291	19.25725	18.45951	19.31397	18.33331	19.32822	19.3116	19.32449	19.32663	19.31005	19.29808	19.26724	19.32279	19.32206	0	19.30013	19.33077	19.22108	19.07736	19.19079	19.22233	19.26384	19.22961
9.859123	10.61918	10.06372	11.03768	11.78168	11.76773	10.38122	11.06112	10.48651	12.09381	11.85789	11.5484	11.7346	10.89352	9.434826	6.787838	6.026793	0	0	0	0	0	0	0	0	0	0	0	0	0	11.96777	11.32987	11.79869	10.78564	10.94739	9.281664	10.53854	10.43472	10.76917	0	0	0	14.86392	0	14.84175	0	0	0
15.63687	15.6322	15.68502	0	15.64604	0	0	15.49795	0	0	0	0	14.62452	15.06786	15.12111	0	0	0	15.17119	0	15.10292	0	0	0	0	15.20664	15.10389	15.13306	15.06735	15.20481	15.59643	15.53853	15.46768	15.49002	15.45558	0	15.49206	15.39522	15.35331	15.19993	15.27426	0	0	0	0	0	14.61712	14.65681
7.773211	8.103641	8.202419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.81713	14.67513	14.59404	13.85764	14.14648	0	14.28769	14.37232	13.90193	13.89239	13.87786	14.07599	13.49508	13.35244	13.30843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6542	14.11754	14.64935	14.29865	14.13043	14.17388	14.25354	13.96271	14.16114	13.98012	0	0	0	0	0	0	0	0	0
16.46068	16.64409	16.70497	16.66026	16.12228	16.59522	16.15755	16.19974	15.61584	16.22529	16.31903	16.34091	16.12655	15.98392	15.69757	15.66012	15.58713	0	0	0	0	0	0	0	0	0	0	0	0	0	16.51705	16.51826	16.48129	16.45704	16.44419	16.38718	16.13333	16.21004	16.17295	0	0	0	0	16.10348	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.348763	10.20534	9.588474	9.061881	9.615851	9.836493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.91669	0	13.98501	13.8519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.55627	17.54755	0	17.43285	17.41116	17.41273	17.04973	15.99621	17.25107	15.91698	16.40851	16.24464	15.09535	14.18305	14.06047	14.21311	14.10287	13.58444	0	0	0	0	0	0	0	0	0	0	0	0	17.15556	17.08382	16.93879	16.73683	16.4861	16.0594	15.55988	15.79	17.23952	0	0	0	0	0	0	0	0	0
13.90889	14.1304	13.86791	0	13.79459	13.993	0	13.75772	13.24331	13.92742	13.73474	13.819	13.645	13.21287	13.40431	13.41475	13.27361	0	0	0	0	0	0	0	13.55252	0	13.55857	0	0	0	14.17436	0	13.93665	13.95533	13.85648	13.68145	13.98447	13.92776	13.69107	0	0	0	0	0	0	0	0	0
15.52368	15.56431	0	0	0	0	0	0	0	0	0	0	0	0	0	15.71053	0	0	0	0	0	0	0	0	15.82287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.04336	0	15.87992
13.47544	0	0	0	0	0	0	0	0	0	0	13.318	0	0	13.5022	0	0	0	0	0	0	0	0	0	0	0	0	13.77895	13.71754	0	14.03173	0	0	0	0	13.83817	14.0297	13.90715	13.95438	13.82062	0	0	0	0	0	0	0	0
0	13.80517	13.87982	13.73669	13.87785	13.86932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.88321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10.35639	10.30614	9.810321	10.13566	10.53776	10.57784	11.17242	10.8456	10.48499	10.4952	10.32831	10.96985	10.45061	10.39225	9.178081	9.523301	9.218504	10.84223	10.5463	10.91363	0	0	0	10.93819	0	0	10.23639	10.70599	10.15495	10.17135	10.1806	0	0	10.49447	0	0	0	0	11.24578	10.9517	10.74204	11.42934	0	10.51157	0	0	0
11.77887	11.03783	11.07183	12.30205	12.10406	11.24022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.60579	11.59545	11.14074	11.4158	11.93107	12.27822	11.84108	11.23684	0	0	0	0	0	0	0	0	0	0
9.683076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06066	0	0	9.607139	9.495731	0	0	0	0	0	13.72652	0	0	0	0	0	0	0	0	0	0	0	0	9.674231	0	0	0	0	0	0	0	0
13.69289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.952836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.67613	0	0	0	0	16.98609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58645	16.82911	0	0	0	0
0	14.74509	0	0	0	0	0	0	0	15.27883	0	15.26019	15.58152	0	15.335	0	15.18055	0	15.12039	15.27809	0	14.76811	0	14.71721	15.1802	0	0	0	0	15.39451	14.99537	14.93591	0	14.94376	0	0	0	14.67441	15.23744	0	15.04213	0	0	0	0	15.45125	0	15.4459
0	0	0	0	0	13.7417	0	0	0	0	0	0	0	0	0	13.4028	0	0	0	0	0	0	0	0	0	0	0	13.378	0	0	0	0	0	0	0	0	0	0	0	13.60882	0	0	0	0	0	0	0	0
15.72304	15.76575	15.89073	0	0	15.87683	15.81755	15.97417	15.90709	0	0	15.6981	15.85135	15.82924	15.78046	15.97423	0	0	15.8377	15.88311	0	0	0	0	0	0	0	15.7753	15.77773	15.92699	0	16.03034	16.02985	0	15.80643	15.96086	0	16.07912	16.08397	15.83074	15.91552	0	0	0	0	0	0	0
9.135891	9.310695	8.327477	9.50259	9.733583	10.10093	0	0	0	0	0	0	0	0	0	0	14.95026	0	0	0	0	0	0	0	0	0	0	0	0	0	9.021248	9.221241	9.5372	10.00574	10.29257	10.48148	9.705871	0	0	0	0	0	0	0	0	0	0	0
6.651905	8.250112	8.56986	7.268625	6.581575	7.009467	15.5044	7.821808	8.211879	15.22391	5.041517	5.340062	15.44129	8.144911	7.917332	8.011104	7.783026	8.001214	7.704277	6.557852	14.90043	0	0	0	0	0	0	0	0	0	5.908625	15.33336	9.254301	8.464322	15.50821	8.279282	15.34286	8.415496	15.26245	6.174185	6.912138	0	0	0	0	0	15.53343	0
15.50812	15.52487	15.48543	15.55409	15.5389	15.54671	15.59584	15.52534	16.02467	15.59197	15.64407	14.94375	15.056	15.55881	15.50925	16.10919	16.09032	15.50208	15.61685	15.59963	15.52684	15.70325	15.98293	15.44899	15.47015	15.55316	15.42262	15.59265	15.58724	15.59257	15.44953	15.57025	15.43846	15.55195	15.58441	15.49759	15.58169	15.54139	15.5058	15.57644	15.67182	15.54205	15.6117	0	0	15.39812	15.19327	15.05959
6.381368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79516	0	0	7.488178	7.42679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.070861	0	0	0	0	0	0	0	0
13.20261	13.38054	13.2638	13.2552	13.49523	13.4255	13.56845	13.42179	13.67347	13.22178	13.36791	12.60696	13.08419	13.00709	13.50545	0	0	0	13.43453	13.39727	13.32671	0	13.46805	0	0	0	0	0	0	13.6047	0	13.86947	13.74204	13.62205	13.64907	13.52036	13.74686	0	13.5009	13.23516	13.26241	13.55239	13.48967	12.92874	0	14.76217	0	0
6.85757	7.671797	7.548629	8.345387	8.027662	16.06685	16.11278	7.203931	5.471303	15.95874	7.688694	6.38233	7.566874	0	0	0	15.79792	0	15.86109	0	0	0	0	0	0	15.90483	0	15.14904	0	0	7.237563	7.387834	7.823013	7.332234	7.589298	7.077461	7.17718	7.498084	7.345881	0	15.92015	15.89384	0	0	0	0	0	15.82252
14.6135	0	0	0	0	0	0	0	0	0	0	0	0	14.75758	0	14.64494	14.56911	14.66352	14.71698	14.63222	14.79261	0	0	0	0	14.79077	14.79089	0	0	0	0	0	0	0	0	0	0	0	0	14.63752	14.74538	0	0	0	0	0	0	0
16.89826	16.90276	16.99751	16.90785	16.74505	16.7207	0	0	16.74568	0	0	16.39936	16.60156	16.77891	16.50407	16.70645	0	16.73551	16.84774	16.57763	16.83848	16.83914	0	0	16.76738	16.45445	16.70785	16.57382	0	0	16.61039	16.7163	16.92553	16.75441	16.84552	16.83319	16.77191	16.88646	16.69857	0	0	0	0	17.01987	0	16.55634	16.39064	16.18793
15.29327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.51444	0	0	14.59476	13.97174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.01524	0	0	0	0	0	0	0	0
15.66895	15.71892	15.73155	0	0	15.58943	0	15.46885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.53798	0	0	0	0	0	15.54844	0	0	15.25082	15.32235	0	0	0	0	0	0	0
17.41616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.70509	0	0	17.17557	17.1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2604	0	0	0	0	0	0	0	0
14.14706	6.855493	14.37922	14.26796	7.942105	6.993419	14.45096	0	14.05915	14.27528	14.24454	13.28989	0	14.04158	13.99833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.29193	14.38136	14.31402	14.2757	7.639283	0	14.26094	14.33924	0	0	14.10613	14.25399	14.22979	13.46409	0	0	0	0
10.36825	10.00234	10.47577	10.15275	10.35715	10.63798	9.817827	9.749748	11.07318	9.329317	9.084074	8.86388	8.408805	10.24326	10.10541	11.88452	12.03563	0	0	0	0	0	0	0	0	0	0	0	0	0	9.818502	8.881054	9.919251	10.00264	10.50055	9.819578	8.522078	8.859702	9.362142	0	0	0	0	0	0	0	0	0
6.450128	7.162868	7.626448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.68846	7.695043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.928439	9.261936	0	0	0	0
12.10878	12.02955	12.37738	12.1228	11.95933	11.57812	0	0	0	18.25825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.42102	0	18.27093	0	12.22135	11.94478	11.77095	11.52852	12.04513	0	18.56658	0	0	0	18.37481	0	0	0	0	0	0	0
13.31189	13.46176	13.46585	13.412	13.48363	13.35322	0	0	0	0	0	0	0	0	0	0	0	0	0	14.30193	0	0	0	0	0	0	0	0	0	13.34142	13.57026	13.39371	13.5469	13.37943	13.35109	13.31904	13.37393	13.50624	13.46677	0	0	0	0	0	0	0	0	0
14.732	14.82392	14.8692	14.74856	14.69593	14.94566	0	0	0	0	0	0	0	0	0	0	14.85821	0	0	0	0	14.89079	0	0	0	0	0	14.98286	0	15.01399	14.70826	15.01236	14.96364	0	15.1924	0	0	0	0	0	0	0	0	0	0	15.01399	14.99159	14.865
0	0	0	0	0	7.171814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.05289	12.47263	14.20611	13.10368	14.13138	0	0	0	0	0	0	0	0	0	0	0	0	15.58389	0	0	0	16.0905	16.30856	16.02385	0	0	15.7051	0	0	12.30541	0	0	0	0	0	0	0	0	0	0	0	0	16.28003	16.53144	16.50731	0	0	15.31983
15.71108	15.75484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.85594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.92713	16.02296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.11515	15.9667	15.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.78307
16.20993	0	0	0	16.28087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.75323	0	0	0	0	0	0	0	0	0	16.28867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.68958	16.7675	17.02866	14.99904	16.06834	17.14555	14.07488	17.25085	17.30929	16.92493	17.03975	16.64435	16.88788	17.1159	17.06947	16.74636	16.88647	16.85558	14.54324	14.46917	16.28253	17.06231	14.53349	17.01133	17.17122	17.06942	15.70666	17.09972	15.20298	17.18309	17.16631	17.22307	17.29103	16.53656	17.17782	17.14072	14.73376	17.227	17.29047	16.94143	17.11278	14.72153	16.56477	16.67456	16.74019	17.07148	16.72496	16.72924
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02149	0	0	13.62057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.78156	16.03326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.19644	0	0	0	0	0	0	0	0
10.58452	11.18045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.87125	12.73858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.10738	12.35314	0	0	0	0
11.78889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.05589	0	0	11.58403	10.91408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.90213	0	0	0	0	0	0	0	0
17.62381	20.18657	19.99105	19.83271	20.47609	20.13286	19.54001	19.55173	19.69689	19.49767	19.4626	17.64672	16.7989	17.04453	16.43072	17.06709	16.90797	16.57558	19.14575	0	0	0	17.28752	0	0	0	0	0	0	0	20.06101	20.04294	19.51897	17.54529	18.80746	18.60951	20.00934	18.35112	18.14328	0	0	0	0	0	0	0	0	0
0	15.81155	16.11194	16.01292	15.91933	15.94099	16.03217	16.02328	14.10387	16.09064	16.03942	15.94589	16.07269	15.80415	15.74038	15.38404	15.602	15.73683	15.99854	15.72156	15.99909	15.37155	0	0	15.84206	0	15.47431	16.01646	0	16.13475	15.7173	15.93816	15.936	15.79627	15.82979	15.79187	16.07686	16.02543	16.17859	15.61888	15.7976	16.0662	0	0	0	0	0	15.80599
5.709929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.070149	4.087712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.059065	0	12.13136	0	0	0	0	0	0
13.65607	0	0	0	14.04948	13.98836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.12283	0	0	0	0	0	0	13.14548	0	0	0	0	0	13.67759	0	0	0	13.82303	0	0	13.77757	0	0	16.82016	16.58508	16.4972
7.648875	8.034777	0	0	13.0914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.03923	16.16222	0	0	0	0	0	8.577692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.627711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.961103	0	0	7.390854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.145108	0	0	0	0	0	0	0	0
12.35088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.40977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.08116	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.39487	0	0	8.742203	8.891624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.890082	0	0	0	0	0	0	0	0
11.99141	11.64416	10.76978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.71566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.63349	11.15156	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.05556	0	15.47992	0	0	0	0	0	0	15.6485	0	15.89457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.19214	15.7576
10.37759	10.41048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.69994	15.20347	10.20425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.58466	10.23227	0	0	0	0
15.09078	14.88981	14.93342	15.1372	15.02365	15.07668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.76122	14.65053	14.65796	15.10283	15.13805	0	0	0	0	0	0	0	0	0	0	0	0	0
12.9832	13.00714	0	13.02498	0	13.21319	0	12.90851	0	13.19902	0	12.50955	12.66349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.90217	0	13.12795	0	13.01279	13.06998	0	0	0	0	0	0	0	0	0	0
0	0	14.74762	14.58612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.13136	9.818424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.79856	0	0
12.17591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.31032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.87199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.72341	14.4867
